id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
191,how did the old fairy's gift make everyone feel ?,implicit,"the old fairy 's turn coming next , with a head shaking more with spite than age , she said that the princess should have her hand pierced with a spindle and die of the wound . this terrible gift made the whole company tremble , and everybody fell a - crying . at this very instant the young fairy came out from behind the hangings , and spake these words aloud : "" assure yourselves , o king and queen , that your daughter shall not die of this disaster . it is true , i have no power to undo entire",sad .,scared .,"1. the old fairy's turn coming next 2. the princess should have her hand pierced with a spindle and die of the wound 3. the young fairy came out from behind the hangings , and spake these words aloud : "" assure yourselves , o king and queen , that your daughter shall not die of this disaster . it is true , i have no power to undo entirely what my elder has done . the princess shall indeed pierce her hand with a spindle ; but , instead of dying , she shall only fall into a profound sleep , which shall last a hundred years , at the expiration of which a king 's son shall come and awake her . 4. the old fairy 's turn coming next , with a head shaking more with spite than age , she said that the princess should have her hand pierced with a spindle and die of the wound",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072293895623802085,"[0.012048192771084338, 0.006060606060606061, 0.006097560975609756, 0.006134969325153374]",1.0,82.5,165,2,0.0072293895623802085,"[0.012048192771084338, 0.006060606060606061, 0.006097560975609756, 0.006134969325153374]",1.0,82.5,165,2,-1.9320611,-1.8544164
192,why did the princess leave her gold ring in the bread-soup ?,implicit,"she had run to her little room and had quickly taken off her dress , made her face and hands black , put on the fur cloak , and was once more the many - furred creature . when she came into the kitchen and was setting about her work of sweeping the ashes together , the cook said to her , ' let that wait till to - morrow , and just cook the king 's soup for me ; i want to have a little peep at the company upstairs ; but be sure that you do not let a hair fall into it , otherwise you will get noth",to give a hint to her father about her whereabouts .,to tease her father .,"1. she had run to her little room and had quickly taken off her dress , made her face and hands black , put on the fur cloak , and was once more the many - furred creature . 2. to have a little peep at the company upstairs ; but be sure that you do not let a hair fall into it , otherwise you will get nothing to eat in future ! 3. she had run to her little room and had quickly taken off her dress , made her face and hands black , put on the fur cloak , and was once more the many - furred creature . when she came into the kitchen and was setting about her work of sweeping the ashes together , the cook said to her , ' let that wait till to - morrow , and just cook the king 's soup for me ; i want to have a little peep at the company upstairs ; but be sure that you do not let a hair fall into it , otherwise you will get nothing to eat in future ! ' 4. she fetched her gold ring from her little room , and laid it in the tureen in which the soup was to be served up .",0.05853658536585367,0.019704433497536946,0.05853658536585367,0.05853658536585367,0.020100502512562814,0.0,0.020100502512562814,0.020100502512562814,0.00990331782388124,"[0.035555555555555556, 0.013392857142857142, 0.004484304932735426, 0.0045045045045045045]",1.0,20.363636363636363,224,11,0.00632765663272812,"[0.017777777777777778, 0.004464285714285714, 0.004484304932735426, 0.0045045045045045045]",1.0,44.8,224,5,-1.6523405,-1.9227067
193,why did the jelly fish feel discouraged ?,implicit,"the jelly fish wondered at this speech and the mocking tone in which it was uttered . then he asked the monkey if it was n't his intention to come with him at once after getting his liver . the monkey replied laughingly that he could n't afford to lose his liver : it was too precious . "" but remember your promise ! "" pleaded the jelly fish , now very discouraged . "" that promise was false , and anyhow it is now broken ! "" answered the monkey . then he began to jeer at the jelly fish and told him",the monkey tricked him .,the monkey replied laughlingly that he could n't afford to lose his liver .,1. the jellyfish 2. if it was n't his intention to come with him at once 3. the monkey replied laughingly that he could n't afford to lose his liver 4. the jellyfish felt discouraged,0.14634146341463414,0.05128205128205128,0.0975609756097561,0.0975609756097561,0.5098039215686275,0.44897959183673475,0.5098039215686275,0.5098039215686275,0.04620856909230221,"[0.125, 0.05128205128205128, 0.02631578947368421, 0.02702702702702703]",1.0,7.8,39,5,0.2578919807609506,"[0.35, 0.28205128205128205, 0.23684210526315788, 0.1891891891891892]",1.0,2.7857142857142856,39,14,-1.1890999,-0.2750841
194,what happened because the happy hunter was tired of hunting ?,implicit,"one day the happy hunter came to his brother , the skillful fisher , and said : "" well , my brother , i see you go to the sea every day with your fishing rod in your hand , and when you return you come laden with fish . and as for me , it is my pleasure to take my bow and arrow and to hunt the wild animals up the mountains and down in the valleys . for a long time we have each followed our favorite occupation , so that now we must both be tired , you of your fishing and i of my hunting . would i",he wanted to try fishing .,he asked his brother if he would like to hunt .,"1. the happy hunter came to his brother , the skillful fisher , and said : "" well , my brother , i see you go to the sea every day with your fishing rod in your hand , and when you return you come laden with fish . and as for me , it is my pleasure to take my bow and arrow and to hunt the wild animals up the mountains and down in the valleys . for a long time we have each followed our favorite occupation , so that now we must both be tired , you of your fishing and i of my hunting . 2. hunting in the mountains and i will go and fish in the sea ? 3. the happy hunter came to his brother , the skillful fisher , and said : "" well , my brother , i see you go to the sea every day with your fishing rod in your hand , and when you return you come laden with fish . and as for me , it is my pleasure to take my bow and arrow and to hunt the wild animals up the mountains and down in the valleys . for a long time we have each followed our favorite occupation , so that now we must both be tired , you of your fishing and i of my hunting . would it not be wise for us to make a change ? 4. the happy hunter came to his brother , the skillful fisher , and said : "" well , my brother , i see you go to the sea every day with your fishing rod in your hand , and when you return you come laden with fish . and as for me , it is my pleasure to take my bow and arrow and to hunt the wild animals up the mountains and down in the valleys . for a long time we have each followed our favorite occupation , so that now we must both be tired of hunting .",0.012738853503184716,0.0,0.012738853503184716,0.012738853503184716,0.03134796238244514,0.012618296529968456,0.03134796238244514,0.03134796238244514,0.004011973548488405,"[0.011299435028248588, 0.0028328611898017, 0.002840909090909091, 0.002849002849002849]",1.0,58.833333333333336,353,6,0.006072924569039914,"[0.01977401129943503, 0.0084985835694051, 0.002840909090909091, 0.002849002849002849]",1.0,32.09090909090909,353,11,-1.5165545,-1.365989
195,why did andrew want the inheritance to himself ?,implicit,"but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he ",he was greedy .,not have to divide it .,"1. his brother complained of being weary 2. his brother had marooned him on this barren island 3. he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself 4. he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself , and not have to divide it",0.027027027027027032,0.0,0.027027027027027032,0.027027027027027032,0.13157894736842107,0.1081081081081081,0.13157894736842107,0.13157894736842107,0.017433355587455564,"[0.03896103896103896, 0.013157894736842105, 0.013333333333333334, 0.013513513513513514]",1.0,19.0,76,4,0.05996709316868627,"[0.09090909090909091, 0.06578947368421052, 0.05333333333333334, 0.04054054054054054]",1.0,12.666666666666666,76,6,-1.7292938,-1.3402916
196,what happened because the man forgot to buy something for the boy ?,implicit,"now when the merchant had discharged his cargo in foreign parts and had reloaded , and had bought what his servants had desired , he went back to his ship , and was about to shove off . not until then did he remember that the scullion had given him a four - shilling piece , with which to buy him something . "" must i go up to the city again because of this four - shilling piece ? one only has one 's troubles when one bothers with such truck , "" thought the merchant . then along came a woman with ",he bought him a cat .,he saved a cat from being drowned .,"1. the merchant had discharged his cargo in foreign parts and had reloaded 2. a four - shilling piece , with which to buy him something 3. he remembers that the scullion had given him a four - shilling piece , with which to buy him something 4. the woman agreed without delay , and the bargain was closed",0.10169491525423728,0.03508771929824561,0.10169491525423728,0.10169491525423728,0.06557377049180328,0.0,0.06557377049180328,0.06557377049180328,0.028457024515317203,"[0.078125, 0.031746031746031744, 0.016129032258064516, 0.01639344262295082]",1.0,10.5,63,6,0.022631038624838153,"[0.0625, 0.015873015873015872, 0.016129032258064516, 0.01639344262295082]",1.0,7.875,63,8,-1.888582,-1.7604256
197,why did the two countesses try to take off the vest from harold's body ?,implicit,"alas ! alas ! scarce had he gained the hall than he fell to the ground in great pain . everyone crowded round him , and the two countesses , terrified now by what they had done , tried in vain to tear the magic vest from his body . but he felt that it was too late , the deadly poison had done its work , and , waving them aside , he turned to his brother , who , in great distress , had knelt down and taken him tenderly in his arms . "" i wronged thee , paul , "" he gasped . "" for thou hast ever bee",the vest would kill him .,to save him from the poison in the vest .,"1. the two countesses 2. to tear the vest from harold's body 3. the two countesses , terrified now 4. the two countesses , terrified now by what they had done , tried in vain to tear the magic vest from his body",0.08695652173913045,0.045454545454545456,0.08695652173913045,0.08695652173913045,0.24,0.04166666666666667,0.24,0.24,0.03617804849314351,"[0.08333333333333333, 0.0425531914893617, 0.021739130434782608, 0.022222222222222223]",1.0,7.833333333333333,47,6,0.043023192674959736,"[0.16666666666666666, 0.0425531914893617, 0.021739130434782608, 0.022222222222222223]",1.0,4.7,47,10,-1.274589,-1.1343974
198,what happened because the happy hunter pulled up his rod every time the buoy moved ?,implicit,"the happy hunter took his brother 's much - prized fishing hook and rod and went down to the seashore and sat down on the rocks . he baited his hook and then threw it into the sea clumsily . he sat and gazed at the little float bobbing up and down in the water , and longed for a good fish to come and be caught . every time the buoy moved a little he pulled up his rod , but there was never a fish at the end of it , only the hook and the bait . if he had known how to fish properly , he would have ",he could n't catch any fish .,he did not catch a single fish .,"1. the happy hunter took his brother 's much - prized fishing hook and rod and went down to the seashore and sat down on the rocks 2. he baited his hook and then threw it into the sea clumsily 3. he sat and gazed at the little float bobbing up and down in the water , and longed for a good fish to come and be caught . every time the buoy moved a little he pulled up his rod , but there was never a fish at the end of it , only the hook and the bait . 4. there was never a fish at the end of it , only the hook and the bait .",0.03361344537815126,0.0,0.03361344537815126,0.03361344537815126,0.050420168067226885,0.0,0.050420168067226885,0.050420168067226885,0.011451591242733337,"[0.032, 0.008064516129032258, 0.008130081300813009, 0.00819672131147541]",1.0,17.714285714285715,124,7,0.012108583500733846,"[0.04, 0.008064516129032258, 0.008130081300813009, 0.00819672131147541]",1.0,15.5,124,8,-1.6254232,-1.295382
199,how did ahti feel after he was hit by stones ?,implicit,"maie loaded her boat with stones and went out to sea . the fiddler was with her , and fiddled so finely that ahti and wellamos and all the sea 's daughters rose to the surface of the water to listen to the music . ' what is that shining so brightly in the waves ? ' asked maie . ' that is sea foam glinting in the sunshine , ' answered the fiddler . ' throw out the stones , ' said maie . the people in the boat began to throw out the stones , splash , splash , right and left , into the foam . one s",furious .,angry .,"1. maie and wellamos and all the sea 's daughters rose to the surface of the water to listen to the music 2. throw out the stones , splash , splash , right and left , into the foam 3. ahti and wellamos and all the sea 's daughters rose to the surface of the water to listen to the music 4. ahti and wellamos and all the sea 's daughters rose to the surface of the water to listen to the music",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013749207727756516,"[0.022727272727272728, 0.011494252873563218, 0.011627906976744186, 0.011764705882352941]",1.0,43.5,87,2,0.013749207727756516,"[0.022727272727272728, 0.011494252873563218, 0.011627906976744186, 0.011764705882352941]",1.0,43.5,87,2,-1.8606464,-1.9727293
200,what did the happy hunter initially expect of the journey ?,implicit,"the happy hunter made all the haste he could , riding on the basket which had been given him by his friend . his queer boat seemed to go through the water of its own accord , and the distance was much shorter than he had expected , for in a few hours he caught sight of the gate and the roof of the sea king 's palace . and what a large place it was , with its numberless sloping roofs and gables , its huge gateways , and its gray stone walls ! he soon landed , and leaving his basket on the beach ,",he expected it to take longer .,for the journey to be very long .,1. he caught sight of the gate and the roof of the sea king 's palace 2. his queer boat 3. he caught sight of the gate and the roof of the sea king 's palace 4. all the stories he had ever heard fell short of the reality which he now saw for the first time,0.031746031746031744,0.0,0.031746031746031744,0.031746031746031744,0.0625,0.03225806451612903,0.0625,0.0625,0.021757005275562798,"[0.04838709677419355, 0.01639344262295082, 0.016666666666666666, 0.01694915254237288]",1.0,8.714285714285714,61,7,0.02780297697974125,"[0.06451612903225806, 0.03278688524590164, 0.016666666666666666, 0.01694915254237288]",1.0,7.625,61,8,-1.4235874,-1.5379108
201,why was the happy hunter happy to meet the daughters of ryn jin ?,implicit,""" are you indeed the daughters of ryn jin , the king of the sea ? i can not tell you how glad i am to meet you , "" said the happy hunter . and without waiting for them to reply he went on : "" the other day i went fishing with my brother 's hook and dropped it , how , i am sure i ca n't tell . as my brother prizes his fishing hook above all his other possessions , this is the greatest calamity that could have befallen me . unless i find it again i can never hope to win my brother 's forgiveness ,",he needed to ask ryn jin to help him .,he was looking for ryn jin .,"1. ryn jin , the king of the sea 2. if he knows where the lost hook is 3. i want to ask ryn jin if he knows where the lost hook is 4. i want to ask ryn jin if he knows where the lost hook is",0.21428571428571427,0.11111111111111109,0.21428571428571427,0.21428571428571427,0.11320754716981131,0.0392156862745098,0.11320754716981131,0.11320754716981131,0.07229703035677075,"[0.1509433962264151, 0.07692307692307693, 0.058823529411764705, 0.04]",1.0,5.2,52,10,0.03453783827607845,"[0.09433962264150944, 0.038461538461538464, 0.0196078431372549, 0.02]",1.0,7.428571428571429,52,7,-0.9888808,-1.1207172
202,what did the gentleman do after he caught up with the old woman ?,implicit,"left to himself , the full horror of his coming death rushed upon the young man , and he understood that he had thrown away his sole chance of life . well , if he must , he must , he said to himself , and began to run as fast as he could after the old crone , who by this time could scarcely be seen , even in the moonlight . who would have believed a woman past ninety could walk with such speed ? it seemed more like flying ! but at length , breathless and exhausted , he reached her side , and gas",apologized to her .,"he said "" i was wrong , and will thankfully accept the offer you made me "" .",1. he had thrown away his sole chance of life 2. he had thrown away his sole chance of life 3. the full horror of his coming death rushed upon the young man 4. he understood that he had thrown away his sole chance of life 5. the full horror of his coming death rushed upon the young man 6. he understood that he had thrown away his sole chance of life 7. the full horror of his coming death rushed upon the young man 8. the full horror of his coming death rushed upon the young man 9. the full horror of his coming death rushed upon the young man 10. he understood that he had thrown away his sole chance of life,0.0,0.0,0.0,0.0,0.028985507246376815,0.0,0.028985507246376815,0.028985507246376815,0.00890823087543722,"[0.014814814814814815, 0.007462686567164179, 0.007518796992481203, 0.007575757575757576]",1.0,33.5,134,4,0.010593731539156857,"[0.02962962962962963, 0.007462686567164179, 0.007518796992481203, 0.007575757575757576]",1.0,7.444444444444445,134,18,-1.6894599,-1.4600132
203,how will the two countesses feel after harold takes the vest ?,implicit,""" for whom hast thou purchased that ? "" he asked , hoping to hear that it was intended for him . "" tis a christmas gift for thy brother paul , "" answered his mother , and she would have gone on to tell him how deadly a thing it was , had he given her time to speak . but her words fanned his fury into madness , for it seemed to him that this hated brother of his was claiming everything . "" everything is for paul ! i am sick of his very name , "" he cried . "" by my troth , he shall not have this ! ",afraid .,scared .,paul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30934850332660563,"[0.5, 1.0, 1.0, 1.0]",0.36787944117144233,0.5,1,2,0.30934850332660563,"[0.5, 1.0, 1.0, 1.0]",0.36787944117144233,0.5,1,2,-1.224289,-1.2026142
204,why couldn't the young man shoot the deer ?,implicit,"' ah , you have a gun , ' said the farmer as the young man placed it in a corner . ' that is well , for a deer comes every evening to eat my corn , and i can not catch it . it is fortune that has sent you to me . ' ' i will gladly remain and shoot the deer for you , ' replied the youth , and that night he hid himself and watched till the deer came to the cornfield ; then he lifted his gun to his shoulder and was just going to pull the trigger , when , behold ! instead of a deer , a woman with lo",he saw a woman with black hair standing in his way .,"instead of a deer , a woman with long black hair was standing there .","1. a deer comes every evening to eat my corn 2. i will gladly remain and shoot the deer for you 3. the young man placed it in a corner 4. the young man hid himself and watched till the deer came to the cornfield ; then he lifted his gun to his shoulder and was just going to pull the trigger , when , behold ! 5. the young man hid himself and watched till the deer came to the cornfield ; then he lifted his gun to his shoulder and was just going to pull the trigger , when , behold ! instead of a deer , a woman with long black hair was standing there . at this sight his gun almost dropped from his hand in surprise , but as he looked , there was the deer eating the corn again . and thrice this happened , till the deer ran away over the moor , and the young man after her",0.11111111111111112,0.0375,0.09876543209876543,0.09876543209876543,0.15853658536585366,0.14814814814814814,0.15853658536585366,0.15853658536585366,0.01796410654576706,"[0.06395348837209303, 0.023391812865497075, 0.011764705882352941, 0.005917159763313609]",1.0,14.25,171,12,0.08479214300517939,"[0.09302325581395349, 0.08771929824561403, 0.08235294117647059, 0.07692307692307693]",1.0,11.4,171,15,-1.1830351,-0.91174215
205,how will snorro the dwarf poison paul ?,implicit,"but the wily countess offered him much gold , and bribed him higher and higher , first with wealth , then with success , and lastly she promised to obtain for him a high post at the court of the king of scotland ; and at that his ambition stirred within him , his determination gave way , and he consented to do what she asked . "" i will summon my magic loom , "" he said , "" and weave a piece of cloth of finest texture and of marvellous beauty ; and before i weave it i will so poison the thread wit",poison his garment .,he will make a poison cloth that is very beautiful and whoever wears it many times will die .,"1. bribed him higher and higher , first with wealth , then with success , and lastly she promised to obtain for him a high post at the court of the king of scotland ; and at that his ambition stirred within him , his determination gave way , and he consented to do what she asked . 2. summon my magic loom , "" he said , "" and weave a piece of cloth of finest texture and of marvellous beauty ; and before i weave it i will so poison the thread with a magic potion that , when it is fashioned into a garment , whoever puts it on will die ere he hath worn it many minutes . "" thou art a clever knave , "" answered the countess , a cruel smile lighting up her evil face , "" and thou shalt be rewarded . then i reckon that he will not see the year out . 3. the two parted , after arranging that the piece of cloth should be delivered at the palace of orphir on the day before christmas eve . 4. the two parted , after arranging that the piece of cloth should be delivered at the palace of orphir on the day before christmas eve .",0.03125,0.0,0.020833333333333332,0.020833333333333332,0.12560386473429952,0.029268292682926828,0.08695652173913042,0.08695652173913042,0.006812611296601543,"[0.02262443438914027, 0.004545454545454545, 0.0045662100456621, 0.0045871559633027525]",1.0,55.0,220,4,0.012679698351582495,"[0.06787330316742081, 0.01818181818181818, 0.0045662100456621, 0.0045871559633027525]",1.0,11.578947368421053,220,19,-1.9612495,-1.147191
206,why did snorro lose all chance of finding the magic carbuncle ?,implicit,"no one knew what had become of them ; a few people were inclined to think that the dwarf and his raven had accompanied the countess fraukirk and the countess helga on their flight , but the greater part of the islanders held to the belief , which i think was the true one , that the powers of the air spirited snorro away , and shut him up in some unknown place as a punishment for his wickedness , and that his raven accompanied him . at any rate , he was never seen again by any living person , and",he did not live on the island anymore .,he no longer lived near wart hill .,1. the powers of the air spirited snorro away 2. the powers of the air spirited snorro away 3. the powers of the air spirited snorro away 4. the powers of the air spirited snorro away,0.04545454545454545,0.0,0.04545454545454545,0.04545454545454545,0.0,0.0,0.0,0.0,0.03333168744598931,"[0.07317073170731707, 0.025, 0.02564102564102564, 0.02631578947368421]",1.0,4.444444444444445,40,9,0.03011857955989304,"[0.04878048780487805, 0.025, 0.02564102564102564, 0.02631578947368421]",1.0,5.0,40,8,-1.1240728,-1.1542202
207,how will the skillful fisher feel when he learns his hook was lost ?,implicit,"he now began to feel extremely anxious , for he knew that his brother would be angry at his having lost his hook , for , it being his only one , he valued it above all other things . the happy hunter now set to work to look among the rocks and on the sand for the lost hook , and while he was searching to and fro , his brother , the skillful fisher , arrived on the scene . he had failed to find any game while hunting that day , and was not only in a bad temper , but looked fearfully cross . when ",angry .,angry .,1. how will the skillful fisher feel when he learns his hook was lost 2. how will the skillful fisher feel when he learns his hook was lost 3. how will the skillful fisher feel when he learns his hook was lost 4. how will the skillful fisher feel when he learns his hook was lost ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965967355954851,"[0.03225806451612903, 0.01639344262295082, 0.016666666666666666, 0.01694915254237288]",1.0,30.5,61,2,0.01965967355954851,"[0.03225806451612903, 0.01639344262295082, 0.016666666666666666, 0.01694915254237288]",1.0,30.5,61,2,-1.9102818,-1.9102818
208,how did the old man feel to see their strange antics ?,implicit,"it made the old man laugh to see their strange antics . "" how amusing this is ! "" laughed the old man to himself "" i am now quite old , but i have never seen anything so strange in all my life . "" he was so interested and excited in watching all that the demons were doing , that he forgot himself and stepped out of the tree and stood looking on .",amused .,amused .,"1. the old man laughed to see their strange antics 2. laugh to see their strange antics 3. he was interested and excited in watching all that the demons were doing , that he forgot himself and stepped out of the tree and stood looking on 4. he was so interested and excited in watching all that the demons were doing , that he forgot himself and stepped out of the tree and stood looking on",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014960059607491635,"[0.024691358024691357, 0.0125, 0.012658227848101266, 0.01282051282051282]",1.0,40.0,80,2,0.014960059607491635,"[0.024691358024691357, 0.0125, 0.012658227848101266, 0.01282051282051282]",1.0,40.0,80,2,-1.6306314,-1.6306314
209,why was the king's daughter not pleased with what her father told the councillors ?,implicit,"now , the king had a daughter , who was just as beautiful as her dead mother , and had just such golden hair . one day when she had grown up , her father looked at her , and saw that she was exactly like her mother , so he said to his councillors , ' i will marry my daughter to one of you , and she shall be queen , for she is exactly like her dead mother , and when i die her husband shall be king . ' but when the princess heard of her father 's decision , she was not at all pleased , and said to",she had no say in his decision .,she did not want to marry someone she did not care for .,cloak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007667982759693039,"[0.5, 1.0, 1.0, 1.0]",0.0009118819655545162,0.125,1,8,5.16664614247128e-06,"[0.5, 1.0, 1.0, 1.0]",6.14421235332821e-06,0.07692307692307693,1,13,-1.6290388,-1.8931112
210,how did matte feel after he saw the cow ?,implicit,"' what can that be ? ' said the old woman , as she peeped out of the door . ' it looks like a big seal , ' said matte . ' as sure as i live , it 's a cow ! ' exclaimed maie . and certainly it was a cow , a fine red cow , fat and flourishing , and looking as if it had been fed all its days on spinach . it wandered peacefully up and down the shore , and never so much as even looked at the poor little tufts of grass , as if it despised such fare . matte could not believe his eyes . but a cow she se",confused .,surprised .,1. a cow 2. a lost net 3. how did matte feel after he saw the cow 4. a cow she seemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668049023095243,"[0.07407407407407407, 0.038461538461538464, 0.04, 0.041666666666666664]",1.0,13.0,26,2,0.04668049023095243,"[0.07407407407407407, 0.038461538461538464, 0.04, 0.041666666666666664]",1.0,13.0,26,2,-1.489139,-1.5973625
211,what did janet and her husband want to do with the bannock ?,implicit,""" oh , janet , "" cried the goodman in surprise , "" here comes in a little bannock . it looks rare and good to eat . i 'll have one half of it . "" "" and i 'll have the other half , "" cried the goodwife . "" hit it over the back with your cloving - stick , sandy , and knock it down . quick , or it will be out at the door again . "" but the bannock played "" jook - about , "" and dodged behind a chair . "" hoot ! "" cried janet contemptuously , for she thought that her husband might easily have hit it , ",split the bannock in half .,split it in half and share it .,"1. it looks rare and good to eat 2. it looks rare and good to eat 3. it looks rare and good to eat 4. she thought that her husband might easily have hit it , and she threw her heckle at it , for it played "" jook - about "" again , and flew out of the house",0.03389830508474576,0.0,0.03389830508474576,0.03389830508474576,0.09836065573770493,0.0,0.09836065573770493,0.09836065573770493,0.02072878854369565,"[0.046153846153846156, 0.015625, 0.015873015873015872, 0.016129032258064516]",1.0,10.666666666666666,64,6,0.023552450986756616,"[0.07692307692307693, 0.015625, 0.015873015873015872, 0.016129032258064516]",1.0,8.0,64,8,-1.6653113,-1.5852388
212,why did the gentleman try to seek counsel from wise men ?,implicit,"the young man raised his head as if to reply , but the king would not listen , and commanded his guards to put him under arrest , adding , however , that if the prisoner wished to visit any part of the city , he was at liberty to do so properly guarded , and in fifteen days he would be brought to trial before the highest judges in the land . the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite . by their advice h",he wanted to escape from death .,escape death .,"1. the young man raised his head as if to reply 2. if the prisoner wished to visit any part of the city , he was at liberty to do so properly guarded , and in fifteen days he would be brought to trial before the highest judges in the land 3. the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite 4. he spent the fourteen days that remained to him going about to seek counsel from wise men of all sorts , as to how he might escape death , but no one could find any excuse for the blow he had given to the prince 5. the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite 6. he spent the fourteen days that remained to him going about to seek counsel from wise men of all sorts , as to how he might escape death , but no one could find any excuse for the blow he had given to the prince 7. the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite 8. he spent the fourteen days that remained to him going about to seek counsel from wise men of all sorts , as to how he might escape death , but no one could find any excuse for the blow he had given to the prince 9. the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite 10. the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends",0.032679738562091505,0.0,0.032679738562091505,0.032679738562091505,0.013245033112582783,0.006666666666666666,0.013245033112582783,0.013245033112582783,0.004906744533286313,"[0.021021021021021023, 0.0030120481927710845, 0.0030211480362537764, 0.0030303030303030303]",1.0,47.42857142857143,332,7,0.00507331039407026,"[0.012012012012012012, 0.006024096385542169, 0.0030211480362537764, 0.0030303030303030303]",1.0,110.66666666666667,332,3,-1.5334018,-1.8207952
213,how did the widowed mistress feel after she heard a sound during her walk ?,implicit,"now in this fir wood there was an old quarry hole , in the bottom of which was a bonnie spring well , the water of which was always sweet and pure . the young widow was walking near this quarry hole , when , to her astonishment , she heard the whirr of a spinning - wheel and the sound of a voice lilting a song . at first she could not think where the sound came from ; then , remembering the quarry , she laid down her child at a tree root , and crept noiselessly through the bushes on her hands an",surprised .,astonishment .,1. the young widow was walking near this quarry hole 2. the sound of a voice lilting a song 3. she heard the whirr of a spinning - wheel and the sound of a voice lilting a song 4. she could hardly believe her eyes .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02403051755364481,"[0.0392156862745098, 0.02, 0.02040816326530612, 0.020833333333333332]",1.0,25.0,50,2,0.02403051755364481,"[0.0392156862745098, 0.02, 0.02040816326530612, 0.020833333333333332]",1.0,25.0,50,2,-1.8105803,-1.6627272
214,why did the cook want to peep at the company upstairs ?,implicit,"she had run to her little room and had quickly taken off her dress , made her face and hands black , put on the fur cloak , and was once more the many - furred creature . when she came into the kitchen and was setting about her work of sweeping the ashes together , the cook said to her , ' let that wait till to - morrow , and just cook the king 's soup for me ; i want to have a little peep at the company upstairs ; but be sure that you do not let a hair fall into it , otherwise you will get noth",he heard about a fair maiden there .,he wanted to see the guests upstairs .,"1. to have a little peep at the company upstairs 2. to have a little peep at the company upstairs 3. the cook said to her , ' let that wait till to - morrow , and just cook the king 's soup for me ; i want to have a little peep at the company upstairs ; but be sure that you do not let a hair fall into it , otherwise you will get nothing to eat in future ! ' 4. the cook went away , and the many - furred creature cooked the soup for the king . she made a bread - soup as well as she possibly could , and when it was done , she fetched her gold ring from her little room , and laid it in the tureen in which the soup was to be served up .",0.014598540145985403,0.0,0.014598540145985403,0.014598540145985403,0.043795620437956206,0.0,0.043795620437956206,0.043795620437956206,0.008744919137570207,"[0.019736842105263157, 0.006622516556291391, 0.006666666666666667, 0.006711409395973154]",1.0,18.875,151,8,0.009936146482299535,"[0.03289473684210526, 0.006622516556291391, 0.006666666666666667, 0.006711409395973154]",1.0,18.875,151,8,-1.819164,-1.6123565
215,why did the dogs bark at the tree ?,implicit,"the sun rose and she still slept on and on , although it was nearly noon . now , it happened that the king to whom this wood belonged was hunting in it . when his dogs came to the tree , they sniffed , and ran round and round it , barking . the king said to the huntsmen , ' see what sort of a wild beast is in there . ' the huntsmen went in , and then came back and said , ' in the hollow tree there lies a wonderful animal that we do n't know , and we have never seen one like it ; its skin is made",they could smell something in the tree .,they smelled the princess hiding in the tree .,"1. wood belonged to the king 2. the huntsmen sniffed and ran round and round it , barking",0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.15999999999999998,0.0,0.15999999999999998,0.15999999999999998,0.06760229884571738,"[0.14285714285714285, 0.05, 0.05263157894736842, 0.05555555555555555]",1.0,2.5,20,8,0.07264339766175722,"[0.19047619047619047, 0.05, 0.05263157894736842, 0.05555555555555555]",1.0,2.2222222222222223,20,9,-0.9798313,-1.3027126
